epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,7417.98,0.01088,1.62656,1.60743,0.97445,0.93147,0.96217,0.81194,0.00866,0.80906,1.38929,0.003565,0.003565,0.003565
132,7473.35,0.01085,1.64571,1.60366,0.97571,0.93303,0.96307,0.81254,0.00865,0.80824,1.3883,0.0035155,0.0035155,0.0035155
133,7530.52,0.01079,1.62176,1.59451,0.97574,0.9335,0.96336,0.81412,0.00864,0.80701,1.38704,0.003466,0.003466,0.003466
134,7586.86,0.01081,1.63567,1.5865,0.97575,0.93412,0.96371,0.81367,0.00864,0.80652,1.3866,0.0034165,0.0034165,0.0034165
135,7644.81,0.01076,1.6247,1.58738,0.9763,0.9335,0.96339,0.81406,0.00864,0.8066,1.38551,0.003367,0.003367,0.003367
136,7699.39,0.01071,1.61238,1.57929,0.97629,0.93295,0.96307,0.81371,0.00863,0.80606,1.38415,0.0033175,0.0033175,0.0033175
137,7758.12,0.01076,1.59805,1.5866,0.97573,0.93295,0.9631,0.81432,0.00862,0.80449,1.38288,0.003268,0.003268,0.003268
138,7814.69,0.01076,1.61715,1.5909,0.9755,0.93371,0.96352,0.81459,0.0086,0.803,1.38147,0.0032185,0.0032185,0.0032185
139,7870.9,0.01074,1.59553,1.589,0.9745,0.93371,0.96352,0.81498,0.00859,0.80259,1.38082,0.003169,0.003169,0.003169
140,7926.91,0.0107,1.6104,1.58381,0.97385,0.93371,0.96353,0.81503,0.00858,0.80204,1.37992,0.0031195,0.0031195,0.0031195
141,7983.17,0.01067,1.58982,1.576,0.9745,0.93371,0.96355,0.81549,0.00857,0.80042,1.37942,0.00307,0.00307,0.00307
142,8038.87,0.0106,1.58483,1.57073,0.97386,0.93424,0.96381,0.816,0.00857,0.7987,1.37883,0.0030205,0.0030205,0.0030205
