epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,5584.41,0.84975,2.30293,1.14954,0.95079,0.91693,0.95943,0.77095,0.71061,1.45978,1.03088,0.005809,0.005809,0.005809
129,5628.2,0.85329,2.2884,1.14603,0.95131,0.91642,0.95936,0.77136,0.71039,1.45829,1.03045,0.005776,0.005776,0.005776
130,5671.14,0.83994,2.28161,1.14192,0.94953,0.91689,0.95982,0.77179,0.70934,1.45603,1.02967,0.005743,0.005743,0.005743
131,5714.15,0.84864,2.2701,1.14638,0.95121,0.91575,0.95953,0.7712,0.70881,1.45115,1.02903,0.00571,0.00571,0.00571
132,5757.54,0.85259,2.29454,1.14136,0.95332,0.91329,0.95891,0.772,0.70803,1.4485,1.02867,0.005677,0.005677,0.005677
133,5801.16,0.8432,2.23056,1.13545,0.95419,0.91222,0.95959,0.77236,0.70785,1.44611,1.02821,0.005644,0.005644,0.005644
134,5844.2,0.84314,2.28139,1.14397,0.95462,0.91305,0.95981,0.77297,0.70713,1.44302,1.02726,0.005611,0.005611,0.005611
135,5887.52,0.84461,2.24825,1.14002,0.9554,0.91313,0.9599,0.7733,0.70676,1.44033,1.027,0.005578,0.005578,0.005578
136,5931.02,0.83947,2.25023,1.13517,0.95572,0.91306,0.96014,0.77359,0.70609,1.43753,1.02643,0.005545,0.005545,0.005545
137,5974.05,0.84302,2.25632,1.13609,0.95431,0.91502,0.96015,0.77433,0.70523,1.43423,1.02546,0.005512,0.005512,0.005512
138,6017.33,0.84065,2.25083,1.13766,0.95603,0.91322,0.96012,0.77403,0.70475,1.43057,1.02486,0.005479,0.005479,0.005479
139,6060.59,0.83993,2.2366,1.13382,0.95702,0.91206,0.96029,0.77477,0.70399,1.42609,1.02419,0.005446,0.005446,0.005446
140,6104.25,0.8392,2.21486,1.13773,0.95607,0.91164,0.96064,0.77483,0.70359,1.42639,1.0237,0.005413,0.005413,0.005413
141,6148.32,0.83975,2.23556,1.13965,0.95591,0.91291,0.96044,0.77522,0.70298,1.42587,1.02328,0.00538,0.00538,0.00538
142,6191.51,0.8287,2.21586,1.13098,0.95632,0.91277,0.96059,0.77527,0.70249,1.42264,1.02271,0.005347,0.005347,0.005347
143,6234.38,0.83565,2.22845,1.13857,0.95626,0.91231,0.96069,0.77515,0.70195,1.42136,1.02229,0.005314,0.005314,0.005314
144,6277.38,0.83081,2.21758,1.13022,0.95541,0.9117,0.96079,0.77559,0.70152,1.41903,1.02189,0.005281,0.005281,0.005281
145,6321.78,0.83092,2.20808,1.13024,0.95547,0.91193,0.96092,0.77516,0.70078,1.41707,1.02133,0.005248,0.005248,0.005248
146,6364.82,0.83164,2.18161,1.12785,0.95344,0.91344,0.96103,0.77631,0.70054,1.4164,1.02108,0.005215,0.005215,0.005215
147,6407.97,0.82675,2.19218,1.12905,0.95342,0.91446,0.96099,0.77604,0.69975,1.41486,1.02058,0.005182,0.005182,0.005182
148,6451.83,0.82508,2.1762,1.1243,0.95392,0.91506,0.96109,0.77694,0.69971,1.41419,1.02032,0.005149,0.005149,0.005149
149,6495.2,0.82889,2.18576,1.12712,0.95377,0.9146,0.96128,0.77708,0.69917,1.41175,1.01994,0.005116,0.005116,0.005116
150,6538.06,0.8221,2.1635,1.12456,0.95528,0.91356,0.96146,0.77733,0.69839,1.41032,1.0191,0.005083,0.005083,0.005083
151,6581.86,0.8293,2.19583,1.12971,0.95605,0.91453,0.96164,0.77824,0.69777,1.40763,1.01874,0.00505,0.00505,0.00505
152,6625.22,0.81702,2.13069,1.121,0.95645,0.91372,0.96175,0.7783,0.69722,1.40694,1.01826,0.005017,0.005017,0.005017
