epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,6469,0.49715,0.60648,1.34787,0.95068,0.87291,0.94746,0.77913,0.42733,0.40101,1.20669,0.00296816,0.00296816,0.00296816
144,6512.64,0.49805,0.59881,1.35176,0.94927,0.87346,0.94755,0.77948,0.42724,0.40058,1.20633,0.00291864,0.00291864,0.00291864
145,6557.04,0.49091,0.59334,1.34093,0.94931,0.87472,0.94755,0.77974,0.42696,0.40013,1.20584,0.00286912,0.00286912,0.00286912
146,6602.14,0.49414,0.59132,1.346,0.9484,0.8754,0.9479,0.77946,0.42661,0.40003,1.2052,0.0028196,0.0028196,0.0028196
147,6646.44,0.49357,0.59596,1.3465,0.94829,0.87519,0.94796,0.77935,0.42662,0.39981,1.20485,0.00277008,0.00277008,0.00277008
148,6690.61,0.49421,0.58752,1.34348,0.94802,0.87706,0.94816,0.78001,0.4265,0.39963,1.2046,0.00272056,0.00272056,0.00272056
149,6735.68,0.49268,0.59699,1.34458,0.94794,0.87884,0.94818,0.77953,0.42619,0.39886,1.20431,0.00267104,0.00267104,0.00267104
150,6779.67,0.48918,0.58627,1.33994,0.94806,0.87789,0.94827,0.7803,0.42588,0.39846,1.20372,0.00262152,0.00262152,0.00262152
151,6823.78,0.48933,0.58839,1.3337,0.94896,0.87617,0.94834,0.77933,0.42563,0.39802,1.20328,0.002572,0.002572,0.002572
152,6869.65,0.48657,0.58421,1.3365,0.94516,0.8798,0.94839,0.77949,0.42542,0.39771,1.20293,0.00252248,0.00252248,0.00252248
153,6915.43,0.48696,0.58101,1.33241,0.94403,0.88033,0.94836,0.77996,0.4251,0.39735,1.2023,0.00247296,0.00247296,0.00247296
154,6960.61,0.49158,0.58698,1.33717,0.945,0.88042,0.94844,0.78034,0.42473,0.39719,1.20158,0.00242344,0.00242344,0.00242344
155,7004.82,0.48517,0.57861,1.33159,0.94601,0.88024,0.94852,0.78039,0.42439,0.39705,1.20096,0.00237392,0.00237392,0.00237392
156,7050.78,0.48952,0.58569,1.33975,0.94604,0.87801,0.94864,0.78088,0.42418,0.39657,1.20066,0.0023244,0.0023244,0.0023244
157,7096.93,0.48356,0.57857,1.32809,0.94586,0.87894,0.94862,0.78058,0.42399,0.39635,1.20022,0.00227488,0.00227488,0.00227488
158,7142.15,0.48389,0.5783,1.329,0.94686,0.87745,0.94867,0.78129,0.42381,0.39586,1.19971,0.00222536,0.00222536,0.00222536
159,7187.21,0.48047,0.57911,1.33046,0.94687,0.87732,0.94877,0.78113,0.42355,0.39544,1.19924,0.00217584,0.00217584,0.00217584
160,7233.26,0.48358,0.57991,1.33332,0.94709,0.87697,0.94888,0.78157,0.42301,0.39504,1.19841,0.00212632,0.00212632,0.00212632
161,7278.09,0.48207,0.5783,1.3273,0.94657,0.87795,0.94892,0.7814,0.42285,0.39501,1.19808,0.0020768,0.0020768,0.0020768
162,7321.73,0.48045,0.57185,1.32582,0.94405,0.87989,0.94899,0.78194,0.42286,0.39456,1.19806,0.00202728,0.00202728,0.00202728
163,7365.7,0.47552,0.56598,1.32194,0.94531,0.87919,0.94911,0.78194,0.42246,0.39426,1.19761,0.00197776,0.00197776,0.00197776
164,7410.45,0.48015,0.56874,1.32482,0.93631,0.88706,0.94913,0.7822,0.42227,0.39403,1.19725,0.00192824,0.00192824,0.00192824
165,7457.66,0.47591,0.56809,1.32197,0.93607,0.88705,0.9492,0.78257,0.42212,0.39378,1.19693,0.00187872,0.00187872,0.00187872
166,7503.06,0.47831,0.57137,1.32423,0.93586,0.88828,0.94927,0.78235,0.42196,0.39367,1.19661,0.0018292,0.0018292,0.0018292
167,7550.02,0.47968,0.57136,1.32579,0.93576,0.88722,0.94941,0.78317,0.42165,0.39345,1.1961,0.00177968,0.00177968,0.00177968
