epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,16592.5,0.37195,0.2849,0.90972,0.99245,0.97648,0.99139,0.95224,0.32932,0.20845,0.8266,0.00306916,0.00306916,0.00306916
142,16710.5,0.37297,0.28768,0.90869,0.99254,0.97628,0.99139,0.95198,0.32896,0.20831,0.82643,0.00301965,0.00301965,0.00301965
143,16828.3,0.36974,0.28842,0.90878,0.99279,0.97614,0.99139,0.9522,0.32861,0.20799,0.82664,0.00297015,0.00297015,0.00297015
144,16946.2,0.36507,0.28506,0.9083,0.99285,0.97655,0.9914,0.95235,0.32808,0.20801,0.82663,0.00292064,0.00292064,0.00292064
145,17063.9,0.36742,0.2839,0.91225,0.99282,0.97658,0.99137,0.95254,0.32749,0.20797,0.82669,0.00287114,0.00287114,0.00287114
146,17181.7,0.36498,0.28203,0.90674,0.99253,0.9761,0.99127,0.95214,0.3271,0.20881,0.82661,0.00282163,0.00282163,0.00282163
147,17299,0.3673,0.28361,0.90756,0.99287,0.97603,0.99135,0.95224,0.32646,0.2084,0.8265,0.00277212,0.00277212,0.00277212
148,17416.6,0.36031,0.28151,0.9054,0.99288,0.97592,0.99142,0.95242,0.32602,0.20735,0.82641,0.00272262,0.00272262,0.00272262
149,17534.1,0.36093,0.28338,0.9074,0.99129,0.97659,0.99144,0.9525,0.32566,0.20669,0.82673,0.00267311,0.00267311,0.00267311
150,17652,0.35728,0.27363,0.90418,0.99137,0.97647,0.99147,0.95265,0.32509,0.2066,0.82667,0.00262361,0.00262361,0.00262361
151,17769.5,0.36064,0.27268,0.90532,0.99156,0.97639,0.99147,0.95278,0.32471,0.2067,0.82664,0.0025741,0.0025741,0.0025741
152,17887.2,0.35663,0.27325,0.90309,0.99112,0.97659,0.99148,0.95292,0.32422,0.20665,0.82661,0.00252459,0.00252459,0.00252459
153,18004.9,0.34866,0.27109,0.90298,0.99127,0.97657,0.99151,0.95267,0.3238,0.20641,0.82659,0.00247509,0.00247509,0.00247509
154,18122.4,0.35009,0.27089,0.90329,0.99167,0.97654,0.99153,0.95278,0.32344,0.20608,0.82638,0.00242558,0.00242558,0.00242558
155,18239.9,0.3476,0.26908,0.90395,0.98982,0.97841,0.99152,0.95258,0.32278,0.20634,0.82611,0.00237608,0.00237608,0.00237608
156,18357.3,0.34742,0.267,0.89758,0.98981,0.97846,0.99156,0.95306,0.32248,0.20625,0.82599,0.00232657,0.00232657,0.00232657
157,18474.8,0.3509,0.27287,0.90413,0.98979,0.97859,0.99159,0.95286,0.32227,0.20571,0.82589,0.00227706,0.00227706,0.00227706
158,18592.2,0.3469,0.2673,0.90195,0.98981,0.97861,0.99164,0.95258,0.3221,0.20597,0.82576,0.00222756,0.00222756,0.00222756
159,18709.8,0.34347,0.26711,0.89915,0.98977,0.9789,0.99169,0.95273,0.32182,0.20584,0.82556,0.00217805,0.00217805,0.00217805
160,18827.4,0.33445,0.25845,0.89657,0.98973,0.97891,0.99173,0.95273,0.32122,0.2056,0.82519,0.00212855,0.00212855,0.00212855
161,18944.7,0.33781,0.25909,0.90039,0.98975,0.97893,0.99177,0.95277,0.32079,0.20534,0.82508,0.00207904,0.00207904,0.00207904
162,19062,0.33883,0.25874,0.89873,0.98977,0.97838,0.9918,0.95299,0.32073,0.20518,0.825,0.00202953,0.00202953,0.00202953
