epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,8070.57,0.43084,0.33703,1.14234,0.9646,0.95331,0.98269,0.87907,0.34513,0.18406,1.03904,0.0029215,0.0029215,0.0029215
145,8126.42,0.43148,0.34087,1.14365,0.96566,0.95288,0.98278,0.87906,0.34472,0.18368,1.03832,0.002872,0.002872,0.002872
146,8182.69,0.42296,0.33241,1.135,0.96326,0.95488,0.98285,0.87944,0.34446,0.18357,1.0378,0.0028225,0.0028225,0.0028225
147,8238.49,0.42815,0.33968,1.13994,0.96246,0.95596,0.98281,0.88001,0.34435,0.18336,1.03737,0.002773,0.002773,0.002773
148,8293.78,0.428,0.33376,1.13813,0.96241,0.95601,0.98283,0.8802,0.34421,0.18339,1.03693,0.0027235,0.0027235,0.0027235
149,8349.75,0.42239,0.32783,1.13009,0.96212,0.95674,0.98288,0.88035,0.34388,0.18327,1.03653,0.002674,0.002674,0.002674
150,8407.12,0.41977,0.32591,1.1295,0.96191,0.95672,0.98291,0.88038,0.34369,0.18302,1.03603,0.0026245,0.0026245,0.0026245
151,8462.89,0.42635,0.33198,1.13779,0.96187,0.95668,0.98276,0.88062,0.34361,0.18308,1.03559,0.002575,0.002575,0.002575
152,8519.2,0.42181,0.32916,1.13191,0.96194,0.95661,0.98292,0.88111,0.34342,0.18289,1.0352,0.0025255,0.0025255,0.0025255
153,8576.21,0.41828,0.32403,1.12616,0.96226,0.95621,0.98297,0.8817,0.34309,0.18264,1.03477,0.002476,0.002476,0.002476
154,8632.67,0.41848,0.32526,1.12694,0.96196,0.95644,0.98302,0.88201,0.34276,0.18238,1.03455,0.0024265,0.0024265,0.0024265
155,8688.2,0.41524,0.32372,1.12405,0.96209,0.9566,0.98307,0.88111,0.34246,0.18217,1.03402,0.002377,0.002377,0.002377
156,8744.87,0.4132,0.32112,1.11786,0.97264,0.94632,0.98315,0.88123,0.34231,0.18224,1.03363,0.0023275,0.0023275,0.0023275
157,8802.57,0.41707,0.32225,1.12481,0.97283,0.94583,0.98286,0.8814,0.34203,0.18194,1.0333,0.002278,0.002278,0.002278
158,8860.05,0.414,0.3175,1.12077,0.97361,0.94641,0.98295,0.88253,0.34181,0.18177,1.03282,0.0022285,0.0022285,0.0022285
159,8916.4,0.40704,0.3142,1.11422,0.97533,0.94543,0.98297,0.88213,0.34155,0.18148,1.03249,0.002179,0.002179,0.002179
160,8973.39,0.40808,0.31508,1.1153,0.97366,0.94625,0.9831,0.88204,0.34135,0.18142,1.0322,0.0021295,0.0021295,0.0021295
161,9032.42,0.41271,0.31986,1.11952,0.97257,0.94597,0.98312,0.88273,0.34109,0.18105,1.03186,0.00208,0.00208,0.00208
162,9092.1,0.40766,0.31767,1.11419,0.9788,0.94293,0.98312,0.88256,0.34097,0.18094,1.03139,0.0020305,0.0020305,0.0020305
163,9149.5,0.40825,0.31925,1.11476,0.97928,0.94165,0.9831,0.88299,0.341,0.18083,1.03107,0.001981,0.001981,0.001981
164,9206.72,0.40643,0.31444,1.11498,0.9795,0.94037,0.98316,0.8838,0.34056,0.18065,1.03059,0.0019315,0.0019315,0.0019315
165,9264.75,0.40453,0.31234,1.11136,0.97999,0.94142,0.98317,0.88373,0.34044,0.18052,1.03041,0.001882,0.001882,0.001882
166,9321.87,0.40548,0.31249,1.1114,0.96334,0.95825,0.98323,0.88358,0.3403,0.18023,1.03002,0.0018325,0.0018325,0.0018325
167,9378.35,0.40321,0.31189,1.11117,0.96332,0.95825,0.98328,0.88359,0.34011,0.18014,1.02979,0.001783,0.001783,0.001783
168,9434.96,0.40143,0.30677,1.10679,0.96326,0.95873,0.9833,0.88366,0.33988,0.18007,1.02956,0.0017335,0.0017335,0.0017335
169,9491.95,0.39801,0.30632,1.10717,0.96367,0.95879,0.98336,0.8841,0.33972,0.17985,1.02921,0.001684,0.001684,0.001684
170,9551.03,0.39796,0.30545,1.10783,0.96353,0.95886,0.98336,0.88395,0.33945,0.17952,1.02889,0.0016345,0.0016345,0.0016345
171,9607.52,0.39626,0.30254,1.1012,0.96573,0.9555,0.9834,0.88462,0.33921,0.17961,1.02851,0.001585,0.001585,0.001585
172,9664.07,0.3973,0.30463,1.10265,0.96586,0.95563,0.98328,0.88464,0.33891,0.17936,1.02819,0.0015355,0.0015355,0.0015355
173,9722.02,0.39195,0.29986,1.0966,0.96518,0.95681,0.98338,0.88457,0.33876,0.17923,1.02791,0.001486,0.001486,0.001486
174,9778.2,0.39297,0.30183,1.09912,0.96511,0.95731,0.98338,0.88496,0.33859,0.17932,1.02757,0.0014365,0.0014365,0.0014365
175,9835.41,0.39115,0.30187,1.0948,0.96502,0.9569,0.98333,0.88504,0.33838,0.17895,1.0271,0.001387,0.001387,0.001387
176,9892.36,0.39101,0.30013,1.09777,0.96623,0.95473,0.98331,0.88519,0.33821,0.179,1.02668,0.0013375,0.0013375,0.0013375
177,9950.29,0.39088,0.30478,1.10121,0.967,0.95357,0.98335,0.88554,0.33797,0.1788,1.02638,0.001288,0.001288,0.001288
178,10009.2,0.39213,0.3031,1.09612,0.9674,0.95398,0.98339,0.88525,0.33785,0.17881,1.026,0.0012385,0.0012385,0.0012385
179,10068.8,0.38731,0.29642,1.08889,0.96693,0.9545,0.98338,0.88476,0.3376,0.17862,1.02567,0.001189,0.001189,0.001189
180,10126.1,0.3913,0.29825,1.09402,0.96703,0.95438,0.9834,0.88516,0.33749,0.17844,1.02531,0.0011395,0.0011395,0.0011395
181,10184.2,0.38764,0.29947,1.09104,0.96798,0.95478,0.98342,0.88536,0.33731,0.17853,1.02515,0.00109,0.00109,0.00109
182,10240.5,0.38374,0.29206,1.08743,0.96796,0.95477,0.98343,0.88525,0.33708,0.17809,1.02471,0.0010405,0.0010405,0.0010405
